Seed 0,Seed 1,Seed 2,Seed 3,Seed 4,Seed 5
286.997721390854,168.58129506700442,282.8230306366047,213.31069879133173,236.6364245550647,288.74250902317266
280.93713415590435,168.58129506700442,274.05872475143497,213.31069879133173,290.3338925798449,213.19380695472108
289.27067970809355,168.58129506700442,293.18973509903606,213.31069879133173,272.1861555697892,302.30305410945766
230.77225013053658,168.58129506700442,278.0565147764061,213.31069879133173,268.09552685574096,281.15195141378035
280.44827115203486,168.58129506700442,301.48836465518116,213.31069879133173,258.63158440577104,273.33867166899336
284.7378889008503,168.58129506700442,286.24742092963845,213.31069879133173,250.3194544298263,291.9862009027828
247.0283932955649,168.58129506700442,258.1750326671741,213.31069879133173,249.5914867757149,245.14599771493235
254.3514744549703,168.58129506700442,302.90920427436356,213.31069879133173,303.0655702186614,250.54889922582976
251.09092598827746,168.58129506700442,269.23447949347445,213.31069879133173,272.14929410860304,277.3361393393023
288.4496809960092,168.58129506700442,278.9563757549057,213.31069879133173,266.0479454861607,276.590409611621
277.3503276975908,168.58129506700442,252.96498486815386,213.31069879133173,266.81460276379477,244.89643398983716
279.4943617982898,168.58129506700442,290.7904696136553,213.31069879133173,274.471060020031,248.063758318103
273.21691943166707,168.58129506700442,288.62718577782294,213.31069879133173,243.93783518668332,266.3195392063231
271.14963827832025,168.58129506700442,254.66236108913776,213.31069879133173,286.30320876289346,257.40644951344063
275.16510490054145,168.58129506700442,296.259025699793,213.31069879133173,244.4291886829859,290.3321825049467
262.842998683319,168.58129506700442,289.1834414088245,213.31069879133173,281.4692412465946,248.13196561025754
267.5263611797295,168.58129506700442,304.54291972189833,213.31069879133173,265.3640551529444,244.8469585400743
267.42807036510465,168.58129506700442,285.1398601887968,213.31069879133173,272.0612817136866,35.40281282820456
-6.8167402259993395,168.58129506700442,261.59483542624736,213.31069879133173,301.86123750570835,251.34521970300005
247.785314715309,168.58129506700442,283.8382417722472,213.31069879133173,13.656414136729722,284.62001241047733
293.6453205696798,168.58129506700442,264.5063535426938,213.31069879133173,268.506896414352,302.86826237501737
284.03434270648177,168.58129506700442,269.42148984085,213.31069879133173,290.980368968788,299.22046943475516
279.0672126500123,168.58129506700442,290.2151525510711,213.31069879133173,272.2880299728985,251.35297066889652
268.2427576517843,168.58129506700442,274.9263123305027,213.31069879133173,266.791997284182,274.81873872375854
276.29834169711233,168.58129506700442,275.0676736690285,213.31069879133173,256.00265772169683,258.7820991143062
258.9867507759709,168.58129506700442,278.47575068736137,213.31069879133173,290.3253953665775,244.4543214367721
256.1892228478174,168.58129506700442,308.4035571148296,213.31069879133173,278.5797218210854,270.2924757284942
253.94960739891343,168.58129506700442,262.26602087262245,213.31069879133173,278.46503548108126,269.0304090935198
274.34069134798233,168.58129506700442,293.65419109519775,213.31069879133173,285.81278667844845,292.0705018477333
267.8789234916864,168.58129506700442,289.4654591491733,213.31069879133173,292.9506085223404,262.01398556267577
252.61135408404482,168.58129506700442,272.51626755112227,213.31069879133173,277.4061607478676,301.6112341410183
292.883573572076,168.58129506700442,278.8410417012685,213.31069879133173,281.6199979953432,258.6602533327987
279.5324753158504,168.58129506700442,251.2854276936254,213.31069879133173,257.9417345455845,291.3726379049864
251.62708915328943,168.58129506700442,297.67977039811774,213.31069879133173,264.17726137874934,276.4372110144781
251.3073465555612,168.58129506700442,290.5596406017105,213.31069879133173,286.9911385008705,250.31087680839775
281.11368195043076,168.58129506700442,257.60605693305286,213.31069879133173,293.6490146733999,289.00876377635666
198.46386216537815,168.58129506700442,317.6159341806997,213.31069879133173,255.19873836090824,62.99842605514263
254.791312865642,168.58129506700442,286.6208615727785,213.31069879133173,252.87824391811063,260.80667359008237
260.95293711667847,168.58129506700442,279.5656663158901,213.31069879133173,294.9512056235203,253.68940420676145
267.39750581727156,168.58129506700442,242.9835509174157,213.31069879133173,255.82449753371995,285.37087743763493
255.79868795220344,168.58129506700442,272.007092141173,213.31069879133173,143.29079099210543,291.7723358718347
247.44581128176617,168.58129506700442,303.4828920272357,213.31069879133173,243.54263870225782,273.12334369995085
264.25425480233434,168.58129506700442,274.9469408799853,213.31069879133173,270.8000050609792,243.87345429397533
259.0235332205975,168.58129506700442,282.7064947812861,213.31069879133173,287.96542230882176,284.91389670154126
281.06707898997877,168.58129506700442,291.53263072943173,213.31069879133173,276.55655368793555,284.6407248472377
289.88442225434807,168.58129506700442,238.69389476171682,213.31069879133173,268.87731904529915,250.20397450838317
275.1914202273665,168.58129506700442,264.52159352776664,213.31069879133173,287.1908073412287,283.7810256357101
287.3003740086302,168.58129506700442,287.69465333599913,213.31069879133173,308.0963474027069,285.5090675002765
252.67489677768822,168.58129506700442,274.1683459123684,213.31069879133173,231.30520870961627,254.65478263541365
238.114287576538,168.58129506700442,307.54261848349256,213.31069879133173,239.51515746955522,253.74952325667658
260.4551446094999,168.58129506700442,305.35639051819953,213.31069879133173,256.4478173691264,281.29166451338506
251.48428920381176,168.58129506700442,269.413248057768,213.31069879133173,250.43965216885053,282.29847689537456
284.7800134238752,168.58129506700442,269.40647864830703,213.31069879133173,298.47006681555945,285.8850709221982
251.28719291088345,168.58129506700442,297.6007194791663,213.31069879133173,291.1968186613125,238.71687966190174
281.79374948839904,168.58129506700442,292.37917752226656,213.31069879133173,277.0036392491552,262.2909450388387
283.7937858419727,168.58129506700442,270.4075347013113,213.31069879133173,285.9831846943248,283.5349635749023
263.220912454628,168.58129506700442,305.81976095647406,213.31069879133173,302.97128403565205,249.47737265551507
291.38633285925397,168.58129506700442,279.6347253989239,213.31069879133173,220.66813541444634,290.0976995778931
273.2921705059091,168.58129506700442,299.532229200954,213.31069879133173,299.09119659247347,259.18188584926156
283.9881224099802,168.58129506700442,264.10715277914414,213.31069879133173,267.996370262402,270.3314623269606
271.58248814557874,168.58129506700442,273.5775268401745,213.31069879133173,249.98545325079294,270.4945096601021
259.1243778713977,168.58129506700442,263.7011420052413,213.31069879133173,285.6883173869354,253.3827589963985
273.1689040549394,168.58129506700442,264.68746332872416,213.31069879133173,239.68508530512906,242.92967297966632
272.2349591620209,168.58129506700442,294.94318468105234,213.31069879133173,264.21164677374543,237.66020149512678
261.9540988298458,168.58129506700442,268.43531204149264,213.31069879133173,228.1447489562713,285.10966540475386
272.3786701765169,168.58129506700442,272.8455090183189,213.31069879133173,262.1577615749197,275.72718138595235
269.1014225005625,168.58129506700442,280.3927835709405,213.31069879133173,228.49728949795326,254.24092316111364
243.43130058467244,168.58129506700442,285.5260082528384,213.31069879133173,277.5879708329675,270.4086042667937
276.8022950992497,168.58129506700442,285.73518529660925,213.31069879133173,282.26738905456733,250.78897860072107
299.3604758402703,168.58129506700442,285.9376874429854,213.31069879133173,301.85396866824,256.3374303406257
252.74186595771135,168.58129506700442,305.07988294388747,213.31069879133173,263.5035730454539,290.31894270220334
285.2937173851405,168.58129506700442,283.5251837273638,213.31069879133173,266.5646067368442,296.1178635245598
269.4392863083508,168.58129506700442,298.5119913267014,213.31069879133173,270.8995288098221,254.3721697744595
243.83934729344688,168.58129506700442,276.39896929290114,213.31069879133173,146.41009348463407,301.8446206285551
40.33899906996308,168.58129506700442,255.0467884375579,213.31069879133173,242.41543341191405,269.4058926681621
262.7367408252307,168.58129506700442,283.94190430709716,213.31069879133173,270.28003506885386,227.44369841156208
297.78908536356096,168.58129506700442,284.6456315594276,213.31069879133173,247.25669201397943,300.4048470792205
254.7592960060593,168.58129506700442,255.10237615696224,213.31069879133173,226.5497521003494,293.42732889820286
249.2276903928843,168.58129506700442,269.68554598424674,213.31069879133173,301.80420891201,235.8456778123762
269.74323838101907,168.58129506700442,293.7507824742344,213.31069879133173,255.74531217292872,284.65157682533817
265.8159504440144,168.58129506700442,292.42097699129175,213.31069879133173,281.47319096325066,286.78099516852905
295.9049804936685,168.58129506700442,277.97151246293595,213.31069879133173,293.5636967584501,236.02337976100753
275.79230098377786,168.58129506700442,288.72249349945554,213.31069879133173,277.9101859918724,245.21501820824182
295.44504653005947,168.58129506700442,275.4068815834729,213.31069879133173,245.4592677110497,209.55242043632356
280.82318752141737,168.58129506700442,270.4147720441525,213.31069879133173,250.08834834260378,205.3894647675363
264.9338338547217,168.58129506700442,280.3407631307713,213.31069879133173,256.14852762235796,215.16257361272068
273.26235308061405,168.58129506700442,284.152638342856,213.31069879133173,262.12377851963015,300.2556980850766
276.9633428063913,168.58129506700442,266.5800879889799,213.31069879133173,240.0168103064636,232.67129168719677
276.1215627889121,168.58129506700442,277.7323503605669,213.31069879133173,278.6263905235369,279.9926849828497
246.1567444379523,168.58129506700442,238.6423067943345,213.31069879133173,265.00336327577986,300.7828225817268
257.05339410068393,168.58129506700442,272.09076714662376,213.31069879133173,275.4236410182189,267.5254631132683
244.23016735127825,168.58129506700442,293.4532671971823,213.31069879133173,264.25903023093355,256.23799101988243
292.4831303834943,168.58129506700442,292.85506742160845,213.31069879133173,261.90064402241126,207.53226785474578
263.6436023381351,168.58129506700442,288.6753906603707,213.31069879133173,248.57590576146924,288.74571724974646
267.79899431899076,168.58129506700442,271.4033387958936,213.31069879133173,288.01842955929817,283.6420738785309
271.406102368165,168.58129506700442,264.94939171126697,213.31069879133173,301.3006230792646,283.7971896783696
259.11412981397524,168.58129506700442,299.6779853924954,213.31069879133173,260.5557251460405,247.25946301744415
268.86577716171183,168.58129506700442,285.8253930159039,213.31069879133173,270.80315728936546,264.0873626664633
278.7107570127886,168.58129506700442,301.52457895840126,213.31069879133173,225.11209139529086,279.7615204741094
283.5594579453282,168.58129506700442,281.49964483699654,213.31069879133173,263.6742923629366,280.88425892540334
291.03714244694424,168.58129506700442,245.07293221834286,213.31069879133173,156.57787591131262,247.7584454641863
288.10636385738167,168.58129506700442,266.7046250687007,213.31069879133173,287.31256409459047,241.98450408969856
248.9868173291307,168.58129506700442,286.72779758339925,213.31069879133173,285.62306377328775,276.14769104946106
279.61070442471396,168.58129506700442,298.3966602183324,213.31069879133173,284.14425390590276,257.9841760325358
258.48648667434736,168.58129506700442,275.90464374111474,213.31069879133173,276.2714841269926,272.1901250240726
298.7730616479445,168.58129506700442,274.5269091796443,213.31069879133173,241.5950334601174,308.63617317311946
275.22135286587195,168.58129506700442,276.0219203007862,213.31069879133173,292.376377142765,257.93171992574963
283.5646925788267,168.58129506700442,247.4014328118781,213.31069879133173,231.03778973551664,279.02121231254876
288.4233669843367,168.58129506700442,297.01718253154667,213.31069879133173,226.33117109599235,238.98380160478197
265.2711646564089,168.58129506700442,263.107343649177,213.31069879133173,217.17259220875292,281.43729173121733
270.6462311004949,168.58129506700442,288.5033571559592,213.31069879133173,194.2941102623701,275.9700447614587
279.0991626478768,168.58129506700442,267.6559577437495,213.31069879133173,215.43077408510777,256.9779180261011
292.0634428283299,168.58129506700442,280.70140223993513,213.31069879133173,269.7797751610759,260.11874035278527
240.6167129330708,168.58129506700442,284.58970481834695,213.31069879133173,273.5822355502093,305.3382834551727
276.809671920581,168.58129506700442,260.4898213770374,213.31069879133173,264.2837947691337,263.51733307806967
283.1469441398572,168.58129506700442,250.27869041733155,213.31069879133173,236.47439199387819,262.3213578193675
275.984888445965,168.58129506700442,287.95383427297855,213.31069879133173,297.3024705716674,274.30378412728294
259.3649310954778,168.58129506700442,319.5039988203022,213.31069879133173,264.58174773172664,274.15093261942
289.40666759985766,168.58129506700442,288.79323498170845,213.31069879133173,264.1789239975844,276.4095194351915
273.6641288392565,168.58129506700442,273.7193984743936,213.31069879133173,263.03452066383954,272.4686946945262
263.9275590693959,168.58129506700442,262.93589300358514,213.31069879133173,287.9983154210813,255.72900507629546
250.8480655331179,168.58129506700442,303.2737026890279,213.31069879133173,253.50240038137287,252.77577839803746
82.17461591842309,168.58129506700442,274.15242686457,213.31069879133173,269.2809836187747,278.0437220356572
258.4517951558414,168.58129506700442,292.2636866802894,213.31069879133173,265.3233441052803,249.6575308749645
278.90156088135654,168.58129506700442,265.6497616519133,213.31069879133173,274.8672260971788,280.0938693033087
307.06354418084936,168.58129506700442,280.84431447062275,213.31069879133173,244.7329571034887,229.38557340785331
236.53669476977504,168.58129506700442,266.70089145635836,213.31069879133173,248.19970951627454,305.67314312668475
298.09187641097867,168.58129506700442,262.85552766059556,213.31069879133173,298.6280385492714,300.3006344827966
279.67917114790316,168.58129506700442,296.878616621874,213.31069879133173,294.0018307703627,276.6865863373147
283.9995507835067,168.58129506700442,264.9566754527101,213.31069879133173,271.91072376610384,293.8743557477363
269.557071077757,168.58129506700442,293.79735269387305,213.31069879133173,271.24276088194745,249.66735587494094
250.12227223469995,168.58129506700442,288.5764337390061,213.31069879133173,252.78609733509938,295.05643993734805
294.5856022355641,168.58129506700442,296.4210688705065,213.31069879133173,282.57770102368886,258.5835265392341
291.4061067599896,168.58129506700442,262.3828677215771,213.31069879133173,292.12292047677124,239.56748762126824
289.4320357540521,168.58129506700442,286.3954616078258,213.31069879133173,244.3751378934984,241.84195758486325
301.30805350962737,168.58129506700442,285.7548918317358,213.31069879133173,258.37045880581445,295.6445682196474
304.7836768589458,168.58129506700442,292.35529626351826,213.31069879133173,266.6244937996605,263.68366272784084
309.7609131499462,168.58129506700442,284.5815387833252,213.31069879133173,265.2395922902708,292.80318446527986
280.19969090431914,168.58129506700442,264.27467073386913,213.31069879133173,274.39821204714593,260.11907439583854
259.984737572502,168.58129506700442,300.11061227082837,213.31069879133173,283.5866860436033,287.13241664542744
282.81044887762175,168.58129506700442,297.97210372780006,213.31069879133173,278.23289116162334,245.95776839508
277.6067413227412,168.58129506700442,253.89737273956462,213.31069879133173,271.2953630917217,261.72156525686785
272.3878616837404,168.58129506700442,273.7084635356945,213.31069879133173,259.1222832548035,231.87822954788982
261.5168042013274,168.58129506700442,286.576462444321,213.31069879133173,243.44883451314493,262.08381383053006
273.8183143031357,168.58129506700442,292.5672474173432,213.31069879133173,298.19964229940774,301.5465608359599
257.5701158687018,168.58129506700442,255.46917886028407,213.31069879133173,267.00851586417724,285.25442461639216
299.62128035413065,168.58129506700442,277.7777962592811,213.31069879133173,281.0402517950979,241.57091458766234
257.22481041617795,168.58129506700442,280.41578670245826,213.31069879133173,240.53291257751636,270.4908389149725
296.13274761190394,168.58129506700442,279.22107911442095,213.31069879133173,287.3658142153344,269.1154166194965
268.12963480922986,168.58129506700442,277.49102040723824,213.31069879133173,280.97471604111416,260.7185120945983
255.96129674059256,168.58129506700442,295.0708599100568,213.31069879133173,266.50732330427513,248.97144049386435
284.7199557801949,168.58129506700442,271.61551107955654,213.31069879133173,284.13080506661134,273.06374903556275
286.4947222048869,168.58129506700442,293.59908640331446,213.31069879133173,230.6682416043406,310.1951190138275
283.55763419526994,168.58129506700442,278.2193906985557,213.31069879133173,281.4802090445614,261.66560736490703
287.21859656443587,168.58129506700442,261.74316489129205,213.31069879133173,273.92509434165095,253.3491354834193
261.91874242235315,168.58129506700442,285.17041730748167,213.31069879133173,248.22042741295772,287.4859573358551
278.10429888089357,168.58129506700442,266.39081727261555,213.31069879133173,251.7201381417882,246.49015972000842
266.84532410197346,168.58129506700442,309.1251684541377,213.31069879133173,252.15995556198195,284.51853979224853
247.77476206883992,168.58129506700442,286.4954440935057,213.31069879133173,278.26986894746426,231.74110141518048
263.33323313302037,168.58129506700442,294.7728896006577,213.31069879133173,304.73429355402936,264.8056244706395
290.7498093848735,168.58129506700442,238.39668154710853,213.31069879133173,275.94646775884496,255.48162588659406
267.68676969093,168.58129506700442,314.62015403681363,213.31069879133173,265.3347026457352,303.35318679771285
280.72482713213117,168.58129506700442,255.16850117516097,213.31069879133173,281.0770011649978,275.5882516632579
267.6642509565261,168.58129506700442,266.8413603709789,213.31069879133173,266.9870251863739,254.04855990405662
293.6230290522323,168.58129506700442,272.7553603148713,213.31069879133173,250.1480140804162,247.02572020906888
273.4157404147515,168.58129506700442,263.4121840108123,213.31069879133173,272.455223778642,299.5537345577103
280.74828325284733,168.58129506700442,249.73081244011,213.31069879133173,247.33802647104082,279.95713607444156
275.7929731388181,168.58129506700442,269.38895188600316,213.31069879133173,245.15110536616123,263.2137510190712
308.34074721207753,168.58129506700442,260.6284614116279,213.31069879133173,252.36328956248985,273.969912001944
271.1674718616121,168.58129506700442,312.15325151718514,213.31069879133173,284.8391319802572,310.82043875538955
278.38339698554216,168.58129506700442,257.61493356140585,213.31069879133173,267.84305103305616,255.57850352109685
309.133799226308,168.58129506700442,301.30343208267516,213.31069879133173,265.8640365943532,250.2648267476323
270.8433145296708,168.58129506700442,288.8678002527954,213.31069879133173,292.84623626667656,293.65463406232686
242.0209944541039,168.58129506700442,292.8561237118006,213.31069879133173,297.76627763796046,236.52522014361884
253.45075267106785,168.58129506700442,264.29054278617457,213.31069879133173,254.94452657496504,292.82599797793006
282.157943437939,168.58129506700442,282.6302810576105,213.31069879133173,317.170940900272,270.61674428795016
257.1609393014482,168.58129506700442,294.8214865196395,213.31069879133173,240.48537751315152,237.40113044810917
250.03488540200686,168.58129506700442,300.3583227243736,213.31069879133173,258.09968968423277,281.68850118272525
308.550513020566,168.58129506700442,303.4064564873844,213.31069879133173,286.9848237259529,301.78095196766117
284.1057053570939,168.58129506700442,261.5574973025481,213.31069879133173,276.31561028908186,296.0449144984547
281.8523777644298,168.58129506700442,261.47487021818733,213.31069879133173,273.42952772412264,261.89838843524865
278.0764947106243,168.58129506700442,254.16979024770194,213.31069879133173,293.42637598970487,262.3089613296387
294.03548566317534,168.58129506700442,265.239677364716,213.31069879133173,297.9148921401223,269.14011715871555
292.6222194583356,168.58129506700442,274.2737046537231,213.31069879133173,247.12575188419729,237.91790151860766
261.1707195568025,168.58129506700442,296.0929421712951,213.31069879133173,290.0070907039553,263.4594269791447
267.47646812626095,168.58129506700442,279.34203922955214,213.31069879133173,248.3638468822469,251.13406791313756
281.9215839026079,168.58129506700442,284.652724026955,213.31069879133173,262.5543926644616,266.6382218814116
282.96205880859293,168.58129506700442,286.70556993101604,213.31069879133173,244.99701169627724,242.1370359948822
272.67866361544486,168.58129506700442,310.0861710566261,213.31069879133173,278.53841305743674,235.2430586478483
306.2922232850332,168.58129506700442,298.4990553452411,213.31069879133173,276.88971651059546,273.58757959773584
288.1202955751292,168.58129506700442,271.9254386917239,213.31069879133173,286.06826056693734,236.63100470705103
290.1920798224363,168.58129506700442,302.61886436297726,213.31069879133173,199.78651740922393,297.20229168025537
275.49317794332796,168.58129506700442,312.7061220201151,213.31069879133173,262.3975462172609,283.6933287514651
248.0957251928735,168.58129506700442,245.47029381547185,213.31069879133173,275.45126427358576,277.8087355431554
315.4494873713362,168.58129506700442,295.76876232080815,213.31069879133173,269.208689119337,298.45506305301524
295.2964653862158,168.58129506700442,292.048783130674,213.31069879133173,262.4305091391066,280.8871230412699
291.85564351339514,168.58129506700442,241.10059408148445,213.31069879133173,282.7915314781843,255.4814057904898
272.55649800851654,168.58129506700442,253.07122720549347,213.31069879133173,257.3722632738903,237.89370385206226
268.98763922265994,168.58129506700442,256.51283512281486,213.31069879133173,249.28635653872473,287.24272935291685
259.21735782533585,168.58129506700442,278.91172040534616,213.31069879133173,271.2959586510368,283.5207471988596
261.3135124141406,168.58129506700442,298.6357780824387,213.31069879133173,276.6447911592336,284.4433882902852
289.8127250292464,168.58129506700442,289.2383300714703,213.31069879133173,263.22702629015873,242.91615735806215
252.69705075080032,168.58129506700442,293.67196185213425,213.31069879133173,255.33661805327708,304.92919722981804
256.7165794415728,168.58129506700442,264.4237697199161,213.31069879133173,288.24623855171217,267.18667198233226
262.0529926791189,168.58129506700442,281.7915640458474,213.31069879133173,251.5231177879976,268.03053480996846
267.76136613727306,168.58129506700442,247.51028378022482,213.31069879133173,265.94537146127476,186.3210837389292
279.8783772285976,168.58129506700442,286.6766246190654,213.31069879133173,265.94537146127476,296.9096245692416
268.8933822604204,168.58129506700442,292.43163423282033,213.31069879133173,265.94537146127476,279.53955704857026
254.0814267969966,168.58129506700442,254.35558190863864,213.31069879133173,265.94537146127476,249.58342590898434
277.59973808527866,168.58129506700442,296.1260466286889,213.31069879133173,265.94537146127476,277.44869855478544
298.64645961369297,168.58129506700442,271.5183930893214,213.31069879133173,265.94537146127476,280.7980762866349
303.3353199615096,168.58129506700442,285.3925599013496,213.31069879133173,265.94537146127476,271.0859703846453
260.3337293376574,168.58129506700442,300.68088474814635,213.31069879133173,265.94537146127476,249.34607946681749
262.1762131445761,168.58129506700442,266.8234960073328,213.31069879133173,265.94537146127476,242.479144809372
295.1239942998423,168.58129506700442,292.71665049356,213.31069879133173,265.94537146127476,239.99181935746998
265.8346172358512,168.58129506700442,292.30882388347186,213.31069879133173,265.94537146127476,274.2492197119594
287.5836658799941,168.58129506700442,288.9236929171234,213.31069879133173,265.94537146127476,301.6312707865728
255.49786953965128,168.58129506700442,279.59883994153137,213.31069879133173,265.94537146127476,248.6537204426225
277.0346860596922,168.58129506700442,271.1747646497462,213.31069879133173,265.94537146127476,300.52409159195656
270.454454323533,168.58129506700442,297.09193491530834,213.31069879133173,265.94537146127476,266.5008042978408
290.17223120385387,168.58129506700442,277.75464437915036,213.31069879133173,265.94537146127476,277.8019845506035
286.91745845477215,168.58129506700442,275.11963842266425,213.31069879133173,265.94537146127476,285.68960857908434
259.11156934324185,168.58129506700442,265.39712100420684,213.31069879133173,265.94537146127476,273.72498969795834
271.1470268482368,168.58129506700442,293.5973999003965,213.31069879133173,265.94537146127476,257.9137491879991
278.576505970741,168.58129506700442,279.2382133924789,213.31069879133173,265.94537146127476,237.32806085474573
244.0774327921547,168.58129506700442,268.7301701128723,213.31069879133173,265.94537146127476,270.8566576859089
284.9172030547327,168.58129506700442,294.7118439928406,213.31069879133173,265.94537146127476,261.3118573751909
244.11175903265504,168.58129506700442,287.140433017648,213.31069879133173,265.94537146127476,-24.50168585196984
283.3806495620099,168.58129506700442,275.3718118080162,213.31069879133173,265.94537146127476,259.8650696422285
299.0036461088205,168.58129506700442,263.7945324139756,213.31069879133173,265.94537146127476,279.0331806948968
298.55616385913237,168.58129506700442,320.63854984428,213.31069879133173,265.94537146127476,275.957652419806
296.4889618242192,168.58129506700442,254.35845081156683,213.31069879133173,265.94537146127476,293.3885100337339
295.5115367825898,168.58129506700442,305.3699546681545,213.31069879133173,265.94537146127476,256.7879066976981
296.06238584529103,168.58129506700442,272.7574287041149,213.31069879133173,265.94537146127476,292.0027532720974
269.0830635027646,168.58129506700442,254.66671600491676,213.31069879133173,265.94537146127476,283.3828339591606
253.1564497002796,168.58129506700442,259.09319742207754,213.31069879133173,265.94537146127476,257.9605110973447
275.890490755517,168.58129506700442,284.2011677846616,213.31069879133173,265.94537146127476,257.3766565428016
251.97188673230286,168.58129506700442,295.08759163346264,213.31069879133173,265.94537146127476,309.1171597922647
244.0713357229743,168.58129506700442,297.6789707439874,213.31069879133173,265.94537146127476,235.36375462740193
241.54765355582532,168.58129506700442,247.72396272881372,213.31069879133173,265.94537146127476,314.84604575230844
293.74011164141075,168.58129506700442,290.39502303097527,213.31069879133173,265.94537146127476,285.0889616736786
287.0854995883217,168.58129506700442,299.1075635546003,213.31069879133173,265.94537146127476,281.26655262530653
290.5603220873412,168.58129506700442,262.58669447687794,213.31069879133173,265.94537146127476,302.29499854909125
252.2481144747329,168.58129506700442,323.34695002742103,213.31069879133173,265.94537146127476,273.2688796689358
260.0252042343271,168.58129506700442,275.53577748291315,213.31069879133173,265.94537146127476,269.60205604481655
287.5188321126991,168.58129506700442,299.3462032024562,213.31069879133173,265.94537146127476,268.81931138543337
285.92478958167806,168.58129506700442,299.80859019232616,213.31069879133173,265.94537146127476,236.92755929374675
288.84499759494565,168.58129506700442,274.7830940490077,213.31069879133173,265.94537146127476,255.93454510654522
301.47346354372735,168.58129506700442,273.7673297575435,213.31069879133173,265.94537146127476,253.32442945729417
281.2114390648501,168.58129506700442,304.1410649383387,213.31069879133173,265.94537146127476,304.30516527272255
295.12528219971307,168.58129506700442,259.58836485342624,213.31069879133173,265.94537146127476,256.96136565905465
250.40495994991656,168.58129506700442,279.8932316437201,213.31069879133173,265.94537146127476,247.67187101228393
300.0911240978784,168.58129506700442,254.00817051319743,213.31069879133173,265.94537146127476,283.00369553056674
268.24719835200744,168.58129506700442,297.6467671617917,213.31069879133173,265.94537146127476,300.1850495500778
249.13109461385983,168.58129506700442,310.3759013949354,213.31069879133173,265.94537146127476,295.50236877561747
290.5247985362653,168.58129506700442,287.6190374346098,213.31069879133173,265.94537146127476,268.4243465272237
270.4779977562316,168.58129506700442,283.77508413183864,213.31069879133173,265.94537146127476,246.5222957227194
248.5697840206472,168.58129506700442,239.66182107573826,213.31069879133173,265.94537146127476,298.97571588891236
291.02310837951507,168.58129506700442,292.0574338480448,213.31069879133173,265.94537146127476,281.8580564053077
248.47209215356068,168.58129506700442,277.80280399601247,213.31069879133173,265.94537146127476,269.4543303833537
281.55589377899867,168.58129506700442,264.62209682481364,213.31069879133173,265.94537146127476,258.8007995629562
291.6287638572853,168.58129506700442,298.89545039004514,213.31069879133173,265.94537146127476,263.4328371250203
235.77304051337404,168.58129506700442,287.7017193402815,213.31069879133173,265.94537146127476,281.40191500391734
303.3761521500511,168.58129506700442,297.50545283334543,213.31069879133173,265.94537146127476,282.86755395108963
261.61932573424906,168.58129506700442,286.06809571587297,213.31069879133173,265.94537146127476,304.489997163434
260.5399721843955,168.58129506700442,276.39820251197045,213.31069879133173,265.94537146127476,270.7269376583274
249.11218518522006,168.58129506700442,270.03237463288576,213.31069879133173,265.94537146127476,267.92187155824035
302.6257053048274,168.58129506700442,268.9357082796173,213.31069879133173,265.94537146127476,315.8805011578547
306.4377077175648,168.58129506700442,262.3476436477762,213.31069879133173,265.94537146127476,296.2227046093001
255.4429507607868,168.58129506700442,259.525523187018,213.31069879133173,265.94537146127476,248.83420123536365
270.57897849679006,168.58129506700442,281.88214245599704,213.31069879133173,265.94537146127476,310.50428335949437
261.84695635128867,168.58129506700442,166.73567699565479,213.31069879133173,265.94537146127476,291.7686824069096
271.47282896466754,168.58129506700442,292.87910189188227,213.31069879133173,265.94537146127476,246.72567494557953
305.0290057637973,168.58129506700442,265.5717645499941,213.31069879133173,265.94537146127476,266.981282377056
263.62879166017467,168.58129506700442,283.7263518174709,213.31069879133173,265.94537146127476,283.5100507156237
247.32045812877777,168.58129506700442,259.64468464564374,213.31069879133173,265.94537146127476,307.42123775637924
301.3925584098951,168.58129506700442,282.18583768376425,213.31069879133173,265.94537146127476,293.6597968120441
278.51727819749283,168.58129506700442,289.373136631693,213.31069879133173,265.94537146127476,260.4682138448154
277.44543358576095,168.58129506700442,284.80296983113834,213.31069879133173,265.94537146127476,267.6953453766886
282.8464475496936,168.58129506700442,300.6682653195519,213.31069879133173,265.94537146127476,270.98775370587026
276.1762027948366,168.58129506700442,271.66307996279386,213.31069879133173,265.94537146127476,240.93871988511432
289.5193968646499,168.58129506700442,293.78418731827367,213.31069879133173,265.94537146127476,280.5982598607392
261.4339319131344,168.58129506700442,272.32884158259196,213.31069879133173,265.94537146127476,276.6047809962146
278.5449435643202,168.58129506700442,298.9972653775476,213.31069879133173,265.94537146127476,288.04659610096934
291.47337532133895,168.58129506700442,232.71239898023597,213.31069879133173,265.94537146127476,300.1132752174187
315.40282607917294,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,235.36385755929456
278.4538867701511,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,248.9131544250451
254.8356211691461,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,256.046843894255
256.8200934373315,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,248.35339672734221
270.50578963924545,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,294.79775127057485
295.1737270559979,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,273.55008863521107
290.4767820492182,168.58129506700442,279.67178494198356,213.31069879133173,265.94537146127476,307.5929823751303
